pickUpJobId,createdAt,distance.value,duration.value,status,vehicleType
37606,2017-12-27T22:20:49.000Z,5100.66150808,543,2,STANDARD
37612,2017-12-27T22:52:59.000Z,3076.5929807399993,347,2,STANDARD
37613,2017-12-27T22:55:44.000Z,1479.9958636072,213,2,STANDARD
37618,2017-12-27T23:21:35.000Z,7405.630676379998,777,2,STANDARD
37629,2017-12-28T00:17:38.000Z,1565.8926480200003,167,2,STANDARD
37637,2017-12-28T00:42:19.000Z,3861.98920625068,402,2,STANDARD
37663,2017-12-28T01:39:53.000Z,12141.96606480988,855,2,STANDARD
37667,2017-12-28T01:53:14.000Z,7459.9791503444,711,2,STANDARD
37672,2017-12-28T01:55:59.000Z,6361.846548520004,971,2,STANDARD
37675,2017-12-28T01:59:07.000Z,7470.979119600939,581,2,STANDARD
37689,2017-12-28T02:39:52.000Z,1926.2592794999998,289,2,STANDARD
37697,2017-12-28T03:37:53.000Z,1593.99554499316,232,2,STANDARD
37698,2017-12-28T03:41:18.000Z,12001.96645609028,909,2,STANDARD
37703,2017-12-28T04:42:24.000Z,7459.9791503444,626,2,STANDARD
37706,2017-12-28T05:03:59.000Z,2427.9932140799197,279,2,STANDARD
37707,2017-12-28T05:07:52.000Z,4327.98790384592,497,2,STANDARD
37708,2017-12-28T05:09:51.000Z,7275.979664598639,2,2,STANDARD
37709,2017-12-28T05:18:08.000Z,6274.9824622535,773,2,STANDARD
37711,2017-12-28T05:30:36.000Z,429.3847867200001,55,2,STANDARD
37712,2017-12-28T05:38:52.000Z,10976.96932082178,814,2,STANDARD
37713,2017-12-28T05:52:40.000Z,3090.43008606,1186,2,STANDARD
37714,2017-12-28T06:09:12.000Z,7270.97967857294,709,2,STANDARD
37715,2017-12-28T06:13:27.000Z,1195.01219832,252,2,STANDARD
37716,2017-12-28T06:31:09.000Z,2433.9931973107596,305,2,STANDARD
37717,2017-12-28T06:31:17.000Z,4636.987040234179,506,2,STANDARD
37718,2017-12-28T06:40:11.000Z,8326.44030682,473,2,STANDARD
37719,2017-12-28T06:43:35.000Z,5757.98390719612,436,2,STANDARD
37720,2017-12-28T06:45:09.000Z,3796.98938791658,409,2,STANDARD
37721,2017-12-28T06:49:05.000Z,2992.051131859999,283,2,STANDARD
37722,2017-12-28T06:59:33.000Z,5569.59260662,1655,2,STANDARD
37723,2017-12-28T07:01:51.000Z,1905.99467299684,257,2,STANDARD
37734,2017-12-28T07:13:03.000Z,4317.577585499999,586,2,STANDARD
37735,2017-12-28T07:13:59.000Z,3859.9892118404,438,2,STANDARD
37738,2017-12-28T13:36:28.000Z,7075.98022357064,550,2,STANDARD
37739,2017-12-28T14:03:10.000Z,7198.83692374,563,2,STANDARD
37742,2017-12-28T14:44:34.000Z,8458.176051200006,697,2,STANDARD
37743,2017-12-28T15:21:55.000Z,5007.464628680002,473,2,STANDARD
37744,2017-12-28T15:48:05.000Z,1610.8302488400002,270,2,STANDARD
37746,2017-12-28T16:43:06.000Z,4420.98764392394,527,2,STANDARD
37748,2017-12-28T16:56:01.000Z,2839.9920625975997,284,2,STANDARD
37749,2017-12-28T16:57:16.000Z,3329.9906931162,447,2,STANDARD
37758,2017-12-28T17:31:58.000Z,6537.981727205321,550,2,STANDARD
37765,2017-12-28T17:46:32.000Z,3556.9900586829804,342,2,STANDARD
37779,2017-12-28T18:12:07.000Z,3312.99074062882,290,2,STANDARD
37789,2017-12-28T18:33:04.000Z,5652.301417239998,496,2,STANDARD
37796,2017-12-28T19:05:05.000Z,3197.188873640001,442,2,STANDARD
37806,2017-12-28T19:42:50.000Z,1645.9953996604397,286,2,STANDARD
37810,2017-12-28T19:59:45.000Z,4022.98875627822,471,2,STANDARD
37815,2017-12-28T20:20:19.000Z,5364.9850055761,544,2,STANDARD
37816,2017-12-28T20:27:37.000Z,4114.9884991511,382,2,STANDARD
37817,2017-12-28T20:30:59.000Z,11143.96885408016,620,2,STANDARD
37818,2017-12-28T20:51:45.000Z,6537.981727205321,763,2,STANDARD
37825,2017-12-28T21:35:15.000Z,2879.9919508032,270,2,STANDARD
37828,2017-12-28T22:05:03.000Z,7667.9785690135195,919,2,STANDARD
37834,2017-12-28T22:40:35.000Z,3708.0175297399996,799,2,STANDARD
37862,2017-12-28T23:51:13.000Z,1969.2399228799995,272,2,STANDARD
37876,2017-12-29T00:11:12.000Z,3409.5300212600005,370,2,STANDARD
37881,2017-12-29T00:23:14.000Z,8213.97704301996,810,2,STANDARD
37908,2017-12-29T01:42:45.000Z,6865.26419392,970,2,STANDARD
37915,2017-12-29T02:09:02.000Z,8237.66750308,902,2,STANDARD
37921,2017-12-29T02:21:25.000Z,1712.99521240482,196,2,STANDARD
37928,2017-12-29T02:59:06.000Z,3113.99129680596,243,2,STANDARD
37929,2017-12-29T03:05:25.000Z,4001.98881497028,4,2,STANDARD
37932,2017-12-29T03:24:22.000Z,12844.84582158,848,2,STANDARD
37933,2017-12-29T03:30:47.000Z,3169.9911402938,369,2,STANDARD
37936,2017-12-29T03:32:10.000Z,4762.703326759999,331,2,STANDARD
37937,2017-12-29T03:42:33.000Z,3585.98997763204,340,2,STANDARD
37942,2017-12-29T04:26:39.000Z,9280.280031420001,683,2,STANDARD
37946,2017-12-29T04:48:12.000Z,6410.98208215254,687,2,STANDARD
37949,2017-12-29T05:07:31.000Z,7265.827310580003,535,2,STANDARD
37953,2017-12-29T05:43:48.000Z,3763.98948014696,388,2,STANDARD
37954,2017-12-29T06:20:48.000Z,9060.97467577354,675,2,STANDARD
37955,2017-12-29T06:22:39.000Z,3040.99150083074,251,2,STANDARD
37956,2017-12-29T06:30:41.000Z,3248.9909194998595,415,2,STANDARD
37958,2017-12-29T06:48:43.000Z,7668.9785662186605,642,2,STANDARD
37959,2017-12-29T06:53:01.000Z,3245.9909278844398,313,2,STANDARD
37960,2017-12-29T07:05:01.000Z,2460.99312184954,388,2,STANDARD
37965,2017-12-29T07:22:45.000Z,6385.982152024039,2,2,STANDARD
37966,2017-12-29T07:22:50.000Z,3425.99042480964,392,2,STANDARD
37967,2017-12-29T07:32:31.000Z,4557.98726102812,499,2,STANDARD
37971,2017-12-29T08:10:27.000Z,5263.98528785696,414,2,STANDARD
37972,2017-12-29T13:40:23.000Z,7773.1781829400015,620,2,STANDARD
37976,2017-12-29T14:44:15.000Z,3340.99066237274,299,2,STANDARD
37981,2017-12-29T15:06:43.000Z,1839.9948574576,188,2,STANDARD
37984,2017-12-29T15:51:46.000Z,5341.98506985788,515,2,STANDARD
37993,2017-12-29T16:08:29.000Z,4185.544113219999,382,2,STANDARD
37996,2017-12-29T16:18:46.000Z,3661.5172597799988,924,2,STANDARD
38001,2017-12-29T17:05:05.000Z,1106.99690608998,197,2,STANDARD
38009,2017-12-29T17:33:31.000Z,2434.9931945158996,232,2,STANDARD
38020,2017-12-29T17:58:36.000Z,5628.98426773306,1058,2,STANDARD
38024,2017-12-29T18:06:46.000Z,7757.770361780005,892,2,STANDARD
38029,2017-12-29T18:35:27.000Z,2981.9916657274803,425,2,STANDARD
38030,2017-12-29T18:38:56.000Z,4473.7125336200015,406,2,STANDARD
38047,2017-12-29T19:26:04.000Z,2720.9923951859396,302,2,STANDARD
38053,2017-12-29T19:45:51.000Z,1778.0390654999994,208,2,STANDARD
38055,2017-12-29T19:50:21.000Z,1346.99623532358,151,2,STANDARD
38066,2017-12-29T20:40:38.000Z,6346.98226102358,5,2,STANDARD
38079,2017-12-29T21:25:24.000Z,5391.98493011488,599,2,STANDARD
38088,2017-12-29T22:25:23.000Z,2615.129219799999,335,2,STANDARD
38090,2017-12-29T22:36:44.000Z,2248.2640734,328,2,STANDARD
38098,2017-12-29T23:05:50.000Z,3797.98938512172,451,2,STANDARD
38099,2017-12-29T23:07:19.000Z,7416.9792705233795,1033,2,STANDARD
38100,2017-12-29T23:12:27.000Z,4420.6783432600005,526,2,STANDARD
38101,2017-12-29T23:15:37.000Z,3007.9915930611196,421,2,STANDARD
38102,2017-12-29T23:18:04.000Z,6482.732122620001,888,2,STANDARD
38116,2017-12-29T23:46:18.000Z,1949.9945500229999,3,2,STANDARD
38117,2017-12-29T23:48:45.000Z,5031.98593626448,662,2,STANDARD
38124,2017-12-30T00:02:09.000Z,7750.97833704014,1165,2,STANDARD
38129,2017-12-30T00:15:31.000Z,4440.98758802674,405,2,STANDARD
38137,2017-12-30T00:26:16.000Z,4499.98742313,456,2,STANDARD
38144,2017-12-30T00:39:31.000Z,5800.544161999998,978,2,STANDARD
38151,2017-12-30T00:48:48.000Z,2917.99184459852,267,2,STANDARD
38154,2017-12-30T00:49:38.000Z,6042.983110661019,598,2,STANDARD
38160,2017-12-30T01:06:35.000Z,6805.980978182841,603,2,STANDARD
38164,2017-12-30T01:14:19.000Z,7379.301873979998,742,2,STANDARD
38168,2017-12-30T01:21:53.000Z,26308.92647002826,1544,2,STANDARD
38176,2017-12-30T01:40:58.000Z,19516.94545271738,950,2,STANDARD
38182,2017-12-30T01:58:17.000Z,375.99894913263995,56,2,STANDARD
38183,2017-12-30T01:58:28.000Z,2284.9936137449,276,2,STANDARD
38189,2017-12-30T02:09:46.000Z,5620.98429009194,437,2,STANDARD
38190,2017-12-30T02:18:44.000Z,8995.426851419994,904,2,STANDARD
38191,2017-12-30T02:23:15.000Z,1359.3789205399999,312,2,STANDARD
38199,2017-12-30T02:54:25.000Z,8536.344913679997,652,2,STANDARD
38207,2017-12-30T03:19:05.000Z,6317.98234207452,587,2,STANDARD
38208,2017-12-30T03:20:36.000Z,5464.45281508,501,2,STANDARD
38210,2017-12-30T03:29:34.000Z,15015.958032382241,737,2,SUV
38213,2017-12-30T03:33:40.000Z,556.99844326298,105,2,STANDARD
38215,2017-12-30T03:37:22.000Z,2296.9935802065797,272,2,STANDARD
38218,2017-12-30T04:02:25.000Z,8677.42609544,629,2,STANDARD
38221,2017-12-30T04:24:50.000Z,2785.65810488,249,2,STANDARD
38222,2017-12-30T04:28:23.000Z,3887.1499464599983,375,2,STANDARD
38223,2017-12-30T04:36:39.000Z,8692.97570428202,588,2,STANDARD
38226,2017-12-30T04:46:12.000Z,1172.99672162922,178,2,STANDARD
38228,2017-12-30T04:54:35.000Z,14717.958865250519,823,2,STANDARD
38229,2017-12-30T04:56:23.000Z,3733.000923899999,320,2,STANDARD
38230,2017-12-30T04:59:30.000Z,10941.969418641878,969,2,STANDARD
38231,2017-12-30T04:59:53.000Z,5152.9855980864195,604,2,STANDARD
38232,2017-12-30T05:03:23.000Z,1311.99633314368,156,2,STANDARD
38233,2017-12-30T05:04:13.000Z,8754.682462139997,625,2,STANDARD
38234,2017-12-30T05:08:34.000Z,18038.949583520458,1225,2,STANDARD
38238,2017-12-30T05:14:47.000Z,26737.925271033317,1281,2,STANDARD
38240,2017-12-30T05:17:49.000Z,3414.9904555531,304,2,STANDARD
38241,2017-12-30T05:18:22.000Z,30609.9144493354,1426,2,SUV
38242,2017-12-30T05:19:17.000Z,3686.3638600400004,313,2,STANDARD
38245,2017-12-30T05:24:06.000Z,3256.99089714098,416,2,STANDARD
38248,2017-12-30T05:40:08.000Z,13806.96141136798,1195,2,STANDARD
38251,2017-12-30T05:46:26.000Z,7416.9792705233795,613,2,STANDARD
38253,2017-12-30T05:48:42.000Z,1576.99559250578,184,2,STANDARD
38254,2017-12-30T05:49:01.000Z,17997.960548279996,1111,2,STANDARD
38255,2017-12-30T05:49:07.000Z,5300.98518444714,2,2,STANDARD
38256,2017-12-30T05:55:38.000Z,7518.891197559995,543,2,STANDARD
38257,2017-12-30T05:55:59.000Z,7070.98023754494,487,2,STANDARD
38258,2017-12-30T05:59:20.000Z,6073.979074700002,534,2,STANDARD
38259,2017-12-30T06:00:42.000Z,18408.94854942226,1361,2,STANDARD
38260,2017-12-30T06:06:26.000Z,26976.924603061776,1776,2,STANDARD
38261,2017-12-30T06:09:52.000Z,2272.9936472832196,246,2,STANDARD
38262,2017-12-30T06:12:41.000Z,4244.9881358193,7,2,STANDARD
38263,2017-12-30T06:13:24.000Z,4566.4587978200025,396,2,STANDARD
38264,2017-12-30T06:16:31.000Z,5928.98342927506,545,2,STANDARD
38265,2017-12-30T06:20:58.000Z,4582.98719115662,506,2,STANDARD
38266,2017-12-30T06:21:49.000Z,7539.259004599995,549,2,STANDARD
38267,2017-12-30T06:24:01.000Z,20327.174423680008,1218,2,STANDARD
38268,2017-12-30T06:26:41.000Z,2255.99369479584,230,2,STANDARD
38271,2017-12-30T06:39:46.000Z,5599.3605686,842,2,STANDARD
38272,2017-12-30T06:40:26.000Z,4820.98652597994,546,2,STANDARD
38273,2017-12-30T06:40:36.000Z,18506.94827552598,1299,2,STANDARD
38274,2017-12-30T06:45:46.000Z,2316.5467602600006,275,2,STANDARD
38275,2017-12-30T06:48:08.000Z,5764.9838876321,3,2,STANDARD
38278,2017-12-30T06:52:00.000Z,19714.9448993351,299,2,STANDARD
38279,2017-12-30T07:01:22.000Z,1265.56566392,171,2,STANDARD
38280,2017-12-30T07:01:43.000Z,8752.591929479997,798,2,STANDARD
38282,2017-12-30T07:03:24.000Z,11389.9681665446,1115,2,STANDARD
38283,2017-12-30T07:03:55.000Z,3130.0182407199995,578,2,STANDARD
38284,2017-12-30T07:04:11.000Z,3223.99098937136,119,2,STANDARD
38286,2017-12-30T07:06:57.000Z,10854.9696617947,732,2,STANDARD
38289,2017-12-30T07:11:33.000Z,19066.94671040438,252,2,STANDARD
38290,2017-12-30T07:13:03.000Z,1677.9953102249199,270,2,STANDARD
38291,2017-12-30T07:16:03.000Z,18912.94714081282,1290,2,STANDARD
38292,2017-12-30T07:19:23.000Z,9835.99318012001,737,2,STANDARD
38293,2017-12-30T07:19:35.000Z,2864.9919927261,289,2,STANDARD
38294,2017-12-30T07:32:04.000Z,4000.9888177651396,368,2,STANDARD
38295,2017-12-30T07:47:10.000Z,19392.439174219988,1295,2,STANDARD
38299,2017-12-30T14:56:50.000Z,1744.9951229693,183,2,STANDARD
38304,2017-12-30T15:48:01.000Z,1858.1841975000002,277,2,STANDARD
38309,2017-12-30T16:47:16.000Z,5924.9834404545,914,2,STANDARD
38310,2017-12-30T16:48:15.000Z,10156.97161260698,852,2,STANDARD
38312,2017-12-30T17:03:07.000Z,12101.96617660428,704,2,STANDARD
38314,2017-12-30T17:18:35.000Z,2260.99368082154,320,2,STANDARD
38320,2017-12-30T17:54:53.000Z,1683.99529345576,194,2,STANDARD
38326,2017-12-30T18:18:02.000Z,2903.99188372656,35,2,STANDARD
38339,2017-12-30T19:24:04.000Z,14137.96048626932,1291,2,STANDARD
38347,2017-12-30T19:53:04.000Z,12863.964046920959,678,2,STANDARD
38355,2017-12-30T20:26:00.000Z,1091.99694801288,2,2,STANDARD
38365,2017-12-30T21:20:51.000Z,3739.2628658400004,299,2,STANDARD
38368,2017-12-30T21:30:10.000Z,6284.9824343048995,568,2,STANDARD
38371,2017-12-30T22:04:52.000Z,4087.1426282599978,281,2,STANDARD
38372,2017-12-30T22:06:50.000Z,6621.452402599997,713,2,STANDARD
38373,2017-12-30T22:16:37.000Z,7071.98023475008,581,2,STANDARD
38386,2017-12-30T22:58:56.000Z,7675.97854665464,632,2,STANDARD
38398,2017-12-30T23:31:11.000Z,2037.3150048800007,296,2,STANDARD
38405,2017-12-30T23:50:52.000Z,1784.9950111749,234,2,STANDARD
38410,2017-12-31T00:03:48.000Z,5317.98513693452,493,2,STANDARD
38417,2017-12-31T00:16:24.000Z,2253.99370038556,334,2,STANDARD
38422,2017-12-31T00:31:06.000Z,2429.9932084902,286,2,STANDARD
38426,2017-12-31T00:45:52.000Z,2512.4356250599994,389,2,STANDARD
38427,2017-12-31T00:49:07.000Z,5652.9842006564195,541,2,STANDARD
38434,2017-12-31T00:56:19.000Z,3154.9911822167,316,2,STANDARD
38438,2017-12-31T01:05:46.000Z,6341.98227499788,562,2,STANDARD
38444,2017-12-31T01:15:21.000Z,6263.982492996959,662,2,STANDARD
38448,2017-12-31T01:25:28.000Z,5886.143347260001,615,2,SUV
38449,2017-12-31T01:26:30.000Z,1705.3532243999996,215,2,STANDARD
38453,2017-12-31T01:45:30.000Z,6220.98261317594,587,2,STANDARD
38458,2017-12-31T01:58:04.000Z,1987.99444381832,214,2,STANDARD
38459,2017-12-31T01:59:09.000Z,1992.9944298440198,211,2,STANDARD
38463,2017-12-31T02:04:19.000Z,6500.98183061514,563,2,STANDARD
38465,2017-12-31T02:09:39.000Z,8237.97697594332,534,2,STANDARD
38473,2017-12-31T02:41:39.000Z,8777.707289519998,703,2,STANDARD
38475,2017-12-31T02:42:06.000Z,7485.97907767804,683,2,STANDARD
38477,2017-12-31T02:53:58.000Z,12910.96391556254,826,2,STANDARD
38478,2017-12-31T02:57:22.000Z,2916.99184739338,292,2,STANDARD
38483,2017-12-31T03:04:56.000Z,4318.98792899966,601,2,STANDARD
38485,2017-12-31T03:05:53.000Z,5211.768732339999,780,2,STANDARD
38492,2017-12-31T03:33:27.000Z,1949.9945500229999,274,2,STANDARD
38493,2017-12-31T03:34:17.000Z,4225.988188921639,4,2,STANDARD
38504,2017-12-31T04:19:44.000Z,2785.99221352004,302,2,STANDARD
38505,2017-12-31T04:24:43.000Z,5728.98398824706,574,2,SUV
38506,2017-12-31T04:26:07.000Z,2964.9917132400997,367,2,STANDARD
38507,2017-12-31T04:27:02.000Z,3040.5630768199994,253,2,STANDARD
38512,2017-12-31T04:53:39.000Z,3227.99097819192,251,2,STANDARD
38515,2017-12-31T05:02:01.000Z,5638.190724120001,880,2,STANDARD
38516,2017-12-31T05:10:48.000Z,3972.98889602122,446,2,SUV
38518,2017-12-31T05:13:39.000Z,9523.657300939993,699,2,STANDARD
38520,2017-12-31T05:24:15.000Z,13205.635709479993,1697,2,STANDARD
38522,2017-12-31T05:46:09.000Z,34711.94619237999,1645,2,STANDARD
38524,2017-12-31T05:46:52.000Z,25315.23202130002,1376,2,STANDARD
38529,2017-12-31T06:21:56.000Z,1394.9961011703,189,2,STANDARD
38530,2017-12-31T06:50:51.000Z,8428.97644212506,787,2,STANDARD
38531,2017-12-31T06:56:27.000Z,6791.98101731088,258,2,STANDARD
38532,2017-12-31T07:00:12.000Z,4630.98705700334,444,2,STANDARD
38533,2017-12-31T07:00:41.000Z,7427.97923977992,698,2,STANDARD
38534,2017-12-31T07:30:15.000Z,8327.976724405919,638,2,STANDARD
38536,2017-12-31T07:39:46.000Z,2668.99254051866,326,2,STANDARD
38537,2017-12-31T08:18:08.000Z,3940.7297030800014,304,2,STANDARD
38543,2017-12-31T14:03:03.000Z,8.999974846259999,40,2,STANDARD
38545,2017-12-31T14:14:22.000Z,1075.99699273064,3,2,STANDARD
38547,2017-12-31T14:31:22.000Z,4678.98692285006,372,2,STANDARD
38565,2017-12-31T16:50:28.000Z,3695.2844316599994,430,2,STANDARD
38574,2017-12-31T17:34:36.000Z,4472.4041401999975,435,2,STANDARD
38589,2017-12-31T18:37:23.000Z,5724.983999426499,553,2,STANDARD
38591,2017-12-31T18:57:27.000Z,8276.97686694378,708,2,STANDARD
38593,2017-12-31T19:01:57.000Z,875.9975517026401,124,2,STANDARD
38625,2017-12-31T20:07:50.000Z,6278.98245107406,524,2,STANDARD
38632,2017-12-31T20:28:23.000Z,1940.99457517674,345,2,STANDARD
38640,2017-12-31T21:13:51.000Z,4712.570776420002,332,2,STANDARD
38644,2017-12-31T21:34:36.000Z,2415.89936516,344,2,STANDARD
38652,2017-12-31T22:20:28.000Z,3076.9914002157802,336,2,STANDARD
38654,2017-12-31T22:24:25.000Z,3787.98941307032,484,2,STANDARD
38659,2017-12-31T22:43:14.000Z,5173.98553939436,617,2,STANDARD
38662,2017-12-31T22:49:33.000Z,4126.98846561278,404,2,STANDARD
38670,2017-12-31T23:03:02.000Z,12379.983134559992,810,2,STANDARD
38672,2017-12-31T23:14:06.000Z,4851.98643933928,522,2,STANDARD
38676,2017-12-31T23:36:36.000Z,5541.98451088588,439,2,STANDARD
38679,2017-12-31T23:43:07.000Z,2879.9919508032,302,2,STANDARD
38680,2017-12-31T23:44:19.000Z,3290.99080211574,441,2,STANDARD
38682,2017-12-31T23:45:31.000Z,17020.952428687942,833,2,STANDARD
38683,2017-12-31T23:49:26.000Z,5323.98512016536,552,2,STANDARD
38684,2017-12-31T23:55:55.000Z,20325.94319167564,1178,2,STANDARD
38685,2017-12-31T23:56:11.000Z,3871.98917830208,819,2,STANDARD
38690,2018-01-01T00:04:05.000Z,7212.9798406748205,544,2,STANDARD
38691,2018-01-01T00:05:01.000Z,10099.971771913999,687,2,STANDARD
38692,2018-01-01T00:06:33.000Z,9582.973216856619,681,2,STANDARD
38694,2018-01-01T00:09:09.000Z,15290.746503019991,974,2,STANDARD
38695,2018-01-01T00:12:07.000Z,1093.9969424231601,284,2,STANDARD
38698,2018-01-01T00:19:07.000Z,1741.9951313538797,269,2,STANDARD
38700,2018-01-01T00:19:54.000Z,3793.021259200001,392,2,STANDARD
38703,2018-01-01T00:28:01.000Z,2313.99353269396,295,2,STANDARD
38706,2018-01-01T00:33:01.000Z,2001.9944046902801,84,2,STANDARD
38707,2018-01-01T00:34:21.000Z,4380.98775571834,457,2,STANDARD
38718,2018-01-01T00:48:21.000Z,1504.9957937356999,206,2,STANDARD
38719,2018-01-01T00:51:05.000Z,4242.98814140902,364,2,STANDARD
38721,2018-01-01T00:54:26.000Z,1230.99655952734,198,2,STANDARD
38723,2018-01-01T00:56:03.000Z,4565.9872386692405,491,2,STANDARD
38725,2018-01-01T01:04:09.000Z,6474.981903281499,487,2,STANDARD
38726,2018-01-01T01:06:01.000Z,1044.9970793713,138,2,STANDARD
38727,2018-01-01T01:14:53.000Z,4121.757922320002,439,2,STANDARD
38730,2018-01-01T01:27:56.000Z,2117.1913770999995,259,2,STANDARD
38731,2018-01-01T01:28:24.000Z,5749.751782260002,523,2,STANDARD
38736,2018-01-01T01:32:05.000Z,26309.9264672334,1623,2,STANDARD
38737,2018-01-01T01:32:34.000Z,1987.99444381832,286,2,STANDARD
38739,2018-01-01T01:35:26.000Z,6464.9819312301,604,2,STANDARD
38740,2018-01-01T01:35:32.000Z,3497.99022357972,356,2,STANDARD
38742,2018-01-01T01:36:50.000Z,4231.98817215248,386,2,STANDARD
38743,2018-01-01T01:39:01.000Z,6354.982238664699,515,2,STANDARD
38744,2018-01-01T01:39:25.000Z,18226.987333019995,984,2,STANDARD
38746,2018-01-01T01:40:57.000Z,2965.926715639998,384,2,STANDARD
38748,2018-01-01T01:42:56.000Z,4010.9967061599996,438,2,STANDARD
38751,2018-01-01T01:45:13.000Z,2746.5109093799997,473,2,STANDARD
38752,2018-01-01T01:45:51.000Z,4894.9863191603,530,2,STANDARD
38754,2018-01-01T01:53:50.000Z,5519.588803479998,491,2,STANDARD
38756,2018-01-01T01:54:05.000Z,6560.98166292354,667,2,STANDARD
38757,2018-01-01T01:56:16.000Z,7199.347084519997,642,2,STANDARD
38758,2018-01-01T01:56:27.000Z,35904.758422919964,1458,2,STANDARD
38762,2018-01-01T02:02:17.000Z,6566.98164615438,644,2,STANDARD
38764,2018-01-01T02:06:37.000Z,5704.9840553237,552,2,STANDARD
38766,2018-01-01T02:10:48.000Z,462.99870597982,128,2,STANDARD
38768,2018-01-01T02:16:15.000Z,,,2,STANDARD
38770,2018-01-01T02:17:30.000Z,1513.65186228,156,2,STANDARD
38771,2018-01-01T02:17:44.000Z,14576.959259325778,962,2,STANDARD
38773,2018-01-01T02:18:13.000Z,2316.9941567799997,317,2,STANDARD
38774,2018-01-01T02:18:54.000Z,5614.9843068611,483,2,STANDARD
38775,2018-01-01T02:19:58.000Z,1623.4233343399999,374,2,STANDARD
38778,2018-01-01T02:22:11.000Z,920.96412708,196,2,STANDARD
38779,2018-01-01T02:22:40.000Z,1966.99450251038,469,2,STANDARD
38781,2018-01-01T02:27:16.000Z,1839.9948574576,204,2,STANDARD
38783,2018-01-01T02:32:21.000Z,1846.99483789358,175,2,STANDARD
38784,2018-01-01T02:34:12.000Z,10163.706303000004,782,2,STANDARD
38785,2018-01-01T02:34:36.000Z,4398.41795238,495,2,STANDARD
38786,2018-01-01T02:34:39.000Z,483.21399104,124,2,STANDARD
38789,2018-01-01T02:44:22.000Z,1404.9960732216998,158,2,STANDARD
38790,2018-01-01T02:45:26.000Z,602.99831469942,92,2,STANDARD
38791,2018-01-01T02:47:40.000Z,594.9983370583,77,2,STANDARD
38792,2018-01-01T02:49:19.000Z,6748.98113748986,731,2,STANDARD
38793,2018-01-01T02:49:54.000Z,1404.9960732216998,224,2,STANDARD
38794,2018-01-01T02:50:28.000Z,5456.184026159997,526,2,STANDARD
38797,2018-01-01T02:52:01.000Z,1831.9948798164799,112,2,STANDARD
38798,2018-01-01T02:52:04.000Z,15119.065330499992,1006,2,STANDARD
38800,2018-01-01T02:52:10.000Z,1404.9960732216998,133,2,STANDARD
38801,2018-01-01T02:52:18.000Z,2877.9919563929197,401,2,STANDARD
38803,2018-01-01T02:54:35.000Z,7194.979890982299,646,2,STANDARD
38804,2018-01-01T02:54:47.000Z,2407.1220248,277,2,STANDARD
38805,2018-01-01T02:55:33.000Z,740.99792900874,134,2,STANDARD
38806,2018-01-01T02:56:53.000Z,4034.8760930799986,1044,2,STANDARD
38807,2018-01-01T02:57:05.000Z,5213.98542759996,418,2,STANDARD
38808,2018-01-01T02:58:05.000Z,2940.014732300001,267,2,STANDARD
38809,2018-01-01T03:00:16.000Z,1798.8558784000004,189,2,STANDARD
38811,2018-01-01T03:03:12.000Z,8700.975681923139,658,2,STANDARD
38812,2018-01-01T03:03:59.000Z,740.99792900874,110,2,STANDARD
38813,2018-01-01T03:04:30.000Z,1863.63503208,258,2,STANDARD
38814,2018-01-01T03:05:44.000Z,2427.2548682000006,321,2,STANDARD
38815,2018-01-01T03:06:03.000Z,5886.0226467600005,562,2,STANDARD
38816,2018-01-01T03:08:20.000Z,1198.9966489628598,212,2,STANDARD
38817,2018-01-01T03:09:10.000Z,1336.06923998,146,2,STANDARD
38818,2018-01-01T03:09:17.000Z,637.99821687932,130,2,STANDARD
38822,2018-01-01T03:10:07.000Z,2833.23180462,538,2,STANDARD
38824,2018-01-01T03:12:49.000Z,2406.99327277198,178,2,STANDARD
38825,2018-01-01T03:13:57.000Z,8297.97680825172,512,2,STANDARD
38826,2018-01-01T03:15:05.000Z,2484.4347184000007,240,2,SUV
38827,2018-01-01T03:15:35.000Z,905.9974678568401,7,2,STANDARD
38828,2018-01-01T03:18:09.000Z,702.8518862200001,125,2,STANDARD
38829,2018-01-01T03:18:54.000Z,6711.9812408996795,618,2,STANDARD
38830,2018-01-01T03:21:37.000Z,3949.9889603029997,515,2,STANDARD
38831,2018-01-01T03:22:04.000Z,858.0614638399999,177,2,STANDARD
38832,2018-01-01T03:22:41.000Z,1451.9819534800001,175,2,STANDARD
38833,2018-01-01T03:24:52.000Z,1143.31858818,178,2,STANDARD
38834,2018-01-01T03:25:10.000Z,7193.979893777159,507,2,STANDARD
38835,2018-01-01T03:25:49.000Z,3239.612685379999,274,2,STANDARD
38836,2018-01-01T03:26:15.000Z,1426.99601173478,197,2,STANDARD
38837,2018-01-01T03:27:10.000Z,1450.99594465814,181,2,STANDARD
38840,2018-01-01T03:31:19.000Z,5215.98542201024,418,2,STANDARD
38841,2018-01-01T03:31:22.000Z,5504.868170500001,546,2,STANDARD
38843,2018-01-01T03:37:02.000Z,756.24817808,154,2,STANDARD
38844,2018-01-01T03:38:13.000Z,12389.679408059992,768,2,STANDARD
38845,2018-01-01T03:40:48.000Z,3529.9901341441996,364,2,STANDARD
38846,2018-01-01T03:41:27.000Z,2807.2152141800007,303,2,STANDARD
38848,2018-01-01T03:43:17.000Z,795.5015900199999,179,2,STANDARD
38849,2018-01-01T03:43:59.000Z,2720.9923951859396,4,2,STANDARD
